VendorName,Product,ProductId,TabKeyNewId,ProductSeries,ProductCategory,Total Sites,US Sites,Total Enterprises,Enterprises in US
Qualedi,Qualedi,1352,3125,Collaborate Design & Publish,Collaborative/Integrated Software,627,476,75,42
ClickMeeting,ClickMeeting,11945,11924,Collaborate Design & Publish,Collaborative/Integrated Software,609,51,414,36
ClickMeeting,ClickMeeting,11945,11924,Collaborate Design & Publish,Collaborative/Integrated Software,609,51,414,36
RingCentral,RingCentral Glip,10319,10298,Collaborate Design & Publish,Collaborative/Integrated Software,458,408,122,86
RingCentral,RingCentral Glip,10319,10298,Collaborate Design & Publish,Collaborative/Integrated Software,458,408,122,86
FuzeBox,FuzeBox,1345,694,Collaborate Design & Publish,Collaborative/Integrated Software,440,172,124,45
FuzeBox,FuzeBox,1345,694,Collaborate Design & Publish,Collaborative/Integrated Software,440,172,124,45
QBank,QBank,13619,13598,Collaborate Design & Publish,Collaborative/Integrated Software,428,56,200,16
QBank,QBank,13619,13598,Collaborate Design & Publish,Collaborative/Integrated Software,428,56,200,16
Progress Software,Progress Orbacus,5282,3406,Collaborate Design & Publish,Collaborative/Integrated Software,419,173,92,23
Progress Software,Progress Orbacus,5282,3406,Collaborate Design & Publish,Collaborative/Integrated Software,419,173,92,23
Dropbox,Dropbox Paper,16029,16008,Collaborate Design & Publish,Collaborative/Integrated Software,374,251,123,68
Dropbox,Dropbox Paper,16029,16008,Collaborate Design & Publish,Collaborative/Integrated Software,374,251,123,68
Evernote Corporation,Evernote Business,13624,13603,Collaborate Design & Publish,Collaborative/Integrated Software,369,121,268,42
Evernote Corporation,Evernote Business,13624,13603,Collaborate Design & Publish,Collaborative/Integrated Software,369,121,268,42
Oracle,Apiary,9547,9526,Collaborate Design & Publish,Collaborative/Integrated Software,350,153,268,123
Oracle,Apiary,9547,9526,Collaborate Design & Publish,Collaborative/Integrated Software,350,153,268,123
SAP,SAP StreamWork,7305,5525,Collaborate Design & Publish,Collaborative/Integrated Software,277,141,38,11
SAP,SAP StreamWork,7305,5525,Collaborate Design & Publish,Collaborative/Integrated Software,277,141,38,11
Cisco Systems Inc,Cisco WebEx Weboffice,8204,2295,Collaborate Design & Publish,Collaborative/Integrated Software,267,130,61,25
Cisco Systems Inc,Cisco WebEx Weboffice,8204,2295,Collaborate Design & Publish,Collaborative/Integrated Software,267,130,61,25
Fuze Inc.,Fuze Meeting,11625,11604,Collaborate Design & Publish,Collaborative/Integrated Software,236,13,183,5
Fuze Inc.,Fuze Meeting,11625,11604,Collaborate Design & Publish,Collaborative/Integrated Software,236,13,183,5
Filecamp,Filecamp,12956,12935,Collaborate Design & Publish,Collaborative/Integrated Software,170,63,68,39
Filecamp,Filecamp,12956,12935,Collaborate Design & Publish,Collaborative/Integrated Software,170,63,68,39
Tibco,Tibco Netrics,7602,3970,Collaborate Design & Publish,Collaborative/Integrated Software,112,99,28,20
Tibco,Tibco Netrics,7602,3970,Collaborate Design & Publish,Collaborative/Integrated Software,112,99,28,20
eXo Platform,eXo Platform,12610,12589,Collaborate Design & Publish,Collaborative/Integrated Software,92,3,37,2
eXo Platform,eXo Platform,12610,12589,Collaborate Design & Publish,Collaborative/Integrated Software,92,3,37,2
Mikogo,Mikogo,11930,11909,Collaborate Design & Publish,Collaborative/Integrated Software,86,72,72,59
Mikogo,Mikogo,11930,11909,Collaborate Design & Publish,Collaborative/Integrated Software,86,72,72,59
OpenText,OpenText FirstClass,9269,9247,Collaborate Design & Publish,Collaborative/Integrated Software,76,32,24,9
OpenText,OpenText FirstClass,9269,9247,Collaborate Design & Publish,Collaborative/Integrated Software,76,32,24,9
OpenText,OpenText Tempo Social,15718,15697,Collaborate Design & Publish,Collaborative/Integrated Software,69,33,19,10
OpenText,OpenText Tempo Social,15718,15697,Collaborate Design & Publish,Collaborative/Integrated Software,69,33,19,10
Onstream Media Corporation,OnstreamMedia,12207,12186,Collaborate Design & Publish,Collaborative/Integrated Software,68,41,35,12
Onstream Media Corporation,OnstreamMedia,12207,12186,Collaborate Design & Publish,Collaborative/Integrated Software,68,41,35,12
IntelligenceBank Pty Ltd,IntelligenceBank DAM,13625,13604,Collaborate Design & Publish,Collaborative/Integrated Software,56,41,27,14
IntelligenceBank Pty Ltd,IntelligenceBank DAM,13625,13604,Collaborate Design & Publish,Collaborative/Integrated Software,56,41,27,14
Daminion Software,Daminion,13620,13599,Collaborate Design & Publish,Collaborative/Integrated Software,51,44,20,15
Daminion Software,Daminion,13620,13599,Collaborate Design & Publish,Collaborative/Integrated Software,51,44,20,15
VOLTA,Simian,10950,10929,Collaborate Design & Publish,Collaborative/Integrated Software,25,17,12,7
VOLTA,Simian,10950,10929,Collaborate Design & Publish,Collaborative/Integrated Software,25,17,12,7
BeaconLive,Cinchcast,13569,13548,Collaborate Design & Publish,Collaborative/Integrated Software,11,6,6,4
BeaconLive,Cinchcast,13569,13548,Collaborate Design & Publish,Collaborative/Integrated Software,11,6,6,4
Lookatme,Lookatme,13592,13571,Collaborate Design & Publish,Collaborative/Integrated Software,4,0,4,0
Lookatme,Lookatme,13592,13571,Collaborate Design & Publish,Collaborative/Integrated Software,4,0,4,0
LINE WORKS,LINE WORKS,15650,15629,Collaborate Design & Publish,Collaborative/Integrated Software,3,0,3,0
MegaMeeting.com,MegaMeeting,12285,12264,Collaborate Design & Publish,Collaborative/Integrated Software,3,3,2,2
LINE WORKS,LINE WORKS,15650,15629,Collaborate Design & Publish,Collaborative/Integrated Software,3,0,3,0
MegaMeeting.com,MegaMeeting,12285,12264,Collaborate Design & Publish,Collaborative/Integrated Software,3,3,2,2
Frozen Mountain,Frozen Mountain,14023,14002,Collaborate Design & Publish,Collaborative/Integrated Software,1,0,1,0
Frozen Mountain,Frozen Mountain,14023,14002,Collaborate Design & Publish,Collaborative/Integrated Software,1,0,1,0
Google,Google Apps,585,20,Collaborate Design & Publish,Design & Publishing Software,"2,134,976","1,066,748","1,107,626","451,501"
Google,Google Apps,585,20,Collaborate Design & Publish,Design & Publishing Software,"2,134,976","1,066,748","1,107,626","451,501"
Microsoft,Microsoft Office,5209,6769,Collaborate Design & Publish,Design & Publishing Software,"1,818,609","1,065,006","534,558","271,711"
Microsoft,Microsoft Office,5209,6769,Collaborate Design & Publish,Design & Publishing Software,"1,818,609","1,065,006","534,558","271,711"
Microsoft,Microsoft BPOS,920,6711,Collaborate Design & Publish,Design & Publishing Software,"1,086,691","649,669","282,566","128,179"
Microsoft,Microsoft BPOS,920,6711,Collaborate Design & Publish,Design & Publishing Software,"1,086,691","649,669","282,566","128,179"
Elasticsearch,Elasticsearch,6059,2968,Collaborate Design & Publish,Design & Publishing Software,"755,565","410,936","178,326","72,654"
Elasticsearch,Elasticsearch,6059,2968,Collaborate Design & Publish,Design & Publishing Software,"755,565","410,936","178,326","72,654"
NA,Platform Pro,8831,8801,Collaborate Design & Publish,Design & Publishing Software,"754,679","529,243","285,284","167,263"
NA,Platform Pro,8831,8801,Collaborate Design & Publish,Design & Publishing Software,"754,679","529,243","285,284","167,263"
Adobe Systems Inc.,Adobe Photoshop,5488,1871,Collaborate Design & Publish,Design & Publishing Software,"662,600","452,464","167,890","91,487"
Adobe Systems Inc.,Adobe Photoshop,5488,1871,Collaborate Design & Publish,Design & Publishing Software,"662,600","452,464","167,890","91,487"
Google,Google Search Appliance,6746,33,Collaborate Design & Publish,Design & Publishing Software,"634,072","288,911","303,301","75,469"
Google,Google Search Appliance,6746,33,Collaborate Design & Publish,Design & Publishing Software,"634,072","288,911","303,301","75,469"
ESRI,ArcGIS,597,1693,Collaborate Design & Publish,Design & Publishing Software,"550,634","390,921","123,914","72,859"
ESRI,ArcGIS,597,1693,Collaborate Design & Publish,Design & Publishing Software,"550,634","390,921","123,914","72,859"
Adobe Systems Inc.,Adobe Illustrator,3440,1860,Collaborate Design & Publish,Design & Publishing Software,"497,054","348,934","128,523","71,090"
Adobe Systems Inc.,Adobe Illustrator,3440,1860,Collaborate Design & Publish,Design & Publishing Software,"497,054","348,934","128,523","71,090"
ESRI,Arc/Info,601,1695,Collaborate Design & Publish,Design & Publishing Software,"466,104","331,291","93,080","53,523"
ESRI,Arc/Info,601,1695,Collaborate Design & Publish,Design & Publishing Software,"466,104","331,291","93,080","53,523"
Adobe Systems Inc.,Adobe Creative Suite,1548,1845,Collaborate Design & Publish,Design & Publishing Software,"461,251","345,864","117,310","65,280"
Adobe Systems Inc.,Adobe Creative Suite,1548,1845,Collaborate Design & Publish,Design & Publishing Software,"461,251","345,864","117,310","65,280"
Adobe Systems Inc.,Adobe InDesign,3460,1862,Collaborate Design & Publish,Design & Publishing Software,"430,108","322,511","106,288","64,368"
Adobe Systems Inc.,Adobe InDesign,3460,1862,Collaborate Design & Publish,Design & Publishing Software,"430,108","322,511","106,288","64,368"
Vertafore,Vertafore,6060,2983,Collaborate Design & Publish,Design & Publishing Software,"410,280","295,209","120,227","65,955"
Vertafore,Vertafore,6060,2983,Collaborate Design & Publish,Design & Publishing Software,"410,280","295,209","120,227","65,955"
Articulate,Articulate Storyline,7298,8107,Collaborate Design & Publish,Design & Publishing Software,"365,416","276,610","69,450","37,500"
Articulate,Articulate Storyline,7298,8107,Collaborate Design & Publish,Design & Publishing Software,"365,416","276,610","69,450","37,500"
ESRI,ESRI,6053,1697,Collaborate Design & Publish,Design & Publishing Software,"357,096","270,001","71,404","43,992"
ESRI,ESRI,6053,1697,Collaborate Design & Publish,Design & Publishing Software,"357,096","270,001","71,404","43,992"
Adobe Systems Inc.,Adobe Captivate,1078,1839,Collaborate Design & Publish,Design & Publishing Software,"337,707","272,373","67,595","41,118"
Adobe Systems Inc.,Adobe Captivate,1078,1839,Collaborate Design & Publish,Design & Publishing Software,"337,707","272,373","67,595","41,118"
The Apache Software Foundation,Apache Solr,7076,1195,Collaborate Design & Publish,Design & Publishing Software,"314,165","202,488","70,199","35,781"
The Apache Software Foundation,Apache Solr,7076,1195,Collaborate Design & Publish,Design & Publishing Software,"314,165","202,488","70,199","35,781"
Nuance Communications,Nuance,5191,4340,Collaborate Design & Publish,Design & Publishing Software,"211,489","156,786","47,475","23,636"
Nuance Communications,Nuance,5191,4340,Collaborate Design & Publish,Design & Publishing Software,"211,489","156,786","47,475","23,636"
National Instruments,National Instruments,6072,3977,Collaborate Design & Publish,Design & Publishing Software,"202,984","127,722","45,039","21,888"
National Instruments,National Instruments,6072,3977,Collaborate Design & Publish,Design & Publishing Software,"202,984","127,722","45,039","21,888"
Dassault Systemes,Dassault Systemes,7512,3100,Collaborate Design & Publish,Design & Publishing Software,"198,972","91,854","54,925","23,270"
Dassault Systemes,Dassault Systemes,7512,3100,Collaborate Design & Publish,Design & Publishing Software,"198,972","91,854","54,925","23,270"
Adobe Systems Inc.,Adobe After Effects,2527,1853,Collaborate Design & Publish,Design & Publishing Software,"198,392","144,262","45,548","22,787"
Adobe Systems Inc.,Adobe After Effects,2527,1853,Collaborate Design & Publish,Design & Publishing Software,"198,392","144,262","45,548","22,787"
Bentley,Bentley,6106,6521,Collaborate Design & Publish,Design & Publishing Software,"193,363","127,230","51,425","28,686"
Bentley,Bentley,6106,6521,Collaborate Design & Publish,Design & Publishing Software,"193,363","127,230","51,425","28,686"
Autodesk,Autodesk Maya,4691,3010,Collaborate Design & Publish,Design & Publishing Software,"187,736","127,150","47,812","24,257"
Autodesk,Autodesk Maya,4691,3010,Collaborate Design & Publish,Design & Publishing Software,"187,736","127,150","47,812","24,257"
Apple,Apple Final Cut Pro,2855,6323,Collaborate Design & Publish,Design & Publishing Software,"148,305","112,646","36,148","20,373"
Apple,Apple Final Cut Pro,2855,6323,Collaborate Design & Publish,Design & Publishing Software,"148,305","112,646","36,148","20,373"
Autodesk,Autodesk Inventor,3983,3008,Collaborate Design & Publish,Design & Publishing Software,"148,137","101,123","32,648","16,087"
Autodesk,Autodesk Inventor,3983,3008,Collaborate Design & Publish,Design & Publishing Software,"148,137","101,123","32,648","16,087"
Corel,Corel,6080,4207,Collaborate Design & Publish,Design & Publishing Software,"141,791","86,457","33,565","17,364"
Corel,Corel,6080,4207,Collaborate Design & Publish,Design & Publishing Software,"141,791","86,457","33,565","17,364"
Operation Technology Inc,ETAP,2758,3255,Collaborate Design & Publish,Design & Publishing Software,"134,268","92,961","24,688","12,740"
Operation Technology Inc,ETAP,2758,3255,Collaborate Design & Publish,Design & Publishing Software,"134,268","92,961","24,688","12,740"
The Apache Software Foundation,Apache Lucene,4411,1191,Collaborate Design & Publish,Design & Publishing Software,"131,463","81,040","28,861","14,889"
The Apache Software Foundation,Apache Lucene,4411,1191,Collaborate Design & Publish,Design & Publishing Software,"131,463","81,040","28,861","14,889"
Cobalt,Cobalt,8679,8649,Collaborate Design & Publish,Design & Publishing Software,"127,854","83,605","35,976","21,567"
Cobalt,Cobalt,8679,8649,Collaborate Design & Publish,Design & Publishing Software,"127,854","83,605","35,976","21,567"
Pitney Bowes Software,MapInfo,4554,8103,Collaborate Design & Publish,Design & Publishing Software,"127,344","77,387","31,290","15,867"
Pitney Bowes Software,MapInfo,4554,8103,Collaborate Design & Publish,Design & Publishing Software,"127,344","77,387","31,290","15,867"
IBM,IBM Rational Rose,6253,6163,Collaborate Design & Publish,Design & Publishing Software,"118,610","85,779","26,285","17,433"
IBM,IBM Rational Rose,6253,6163,Collaborate Design & Publish,Design & Publishing Software,"118,610","85,779","26,285","17,433"
Autodesk,Autodesk 3ds Max,59,3001,Collaborate Design & Publish,Design & Publishing Software,"117,769","87,295","27,081","15,944"
Autodesk,Autodesk 3ds Max,59,3001,Collaborate Design & Publish,Design & Publishing Software,"117,769","87,295","27,081","15,944"
Corel,Corel CorelDRAW,1530,4204,Collaborate Design & Publish,Design & Publishing Software,"106,941","75,514","29,475","17,297"
Corel,Corel CorelDRAW,1530,4204,Collaborate Design & Publish,Design & Publishing Software,"106,941","75,514","29,475","17,297"
Lectora,Lectora,6130,8312,Collaborate Design & Publish,Design & Publishing Software,"106,457","84,602","20,048","10,653"
Lectora,Lectora,6130,8312,Collaborate Design & Publish,Design & Publishing Software,"106,457","84,602","20,048","10,653"
OneSpan Inc.,eSignLive,13076,13055,Collaborate Design & Publish,Design & Publishing Software,"106,262","54,964","24,229","10,379"
OneSpan Inc.,eSignLive,13076,13055,Collaborate Design & Publish,Design & Publishing Software,"106,262","54,964","24,229","10,379"
SumTotal Systems Inc.,SumTotal Enterprise Learning,2574,1133,Collaborate Design & Publish,Design & Publishing Software,"105,967","78,130","26,708","14,493"
SumTotal Systems Inc.,SumTotal Enterprise Learning,2574,1133,Collaborate Design & Publish,Design & Publishing Software,"105,967","78,130","26,708","14,493"
