project,component,version,group,purl
The_Apache_Software_Foundation-Apache_Kylin.cdx,celeborn-client-spark-3-shaded_2.12,0.3.0-incubating,org.apache.celeborn,pkg:maven/org.apache.celeborn/celeborn-client-spark-3-shaded_2.12@0.3.0-incubating
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-beanutils,1.9.4,commons-beanutils,pkg:maven/commons-beanutils/commons-beanutils@1.9.4
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-beanutils,1.9.4,commons-beanutils,pkg:maven/commons-beanutils/commons-beanutils@1.9.4
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-cli,1.3.1,commons-cli,pkg:maven/commons-cli/commons-cli@1.3.1
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-cli,1.2,commons-cli,pkg:maven/commons-cli/commons-cli@1.2
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-codec,1.13,commons-codec,pkg:maven/commons-codec/commons-codec@1.13
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-collections,3.2.2,commons-collections,pkg:maven/commons-collections/commons-collections@3.2.2
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-collections,3.2.2,commons-collections,pkg:maven/commons-collections/commons-collections@3.2.2
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-collections4,4.2,org.apache.commons,pkg:maven/org.apache.commons/commons-collections4@4.2
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-compiler,3.1.6,org.codehaus.janino,pkg:maven/org.codehaus.janino/commons-compiler@3.1.6
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-dbcp2,2.9.0,org.apache.commons,pkg:maven/org.apache.commons/commons-dbcp2@2.9.0
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-email,1.5,org.apache.commons,pkg:maven/org.apache.commons/commons-email@1.5
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-fileupload,1.5,commons-fileupload,pkg:maven/commons-fileupload/commons-fileupload@1.5
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-io,2.7,commons-io,pkg:maven/commons-io/commons-io@2.7
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-lang3,3.12.0,org.apache.commons,pkg:maven/org.apache.commons/commons-lang3@3.12.0
The_Apache_Software_Foundation-Apache_Kylin.cdx,commons-logging,1.2,commons-logging,pkg:maven/commons-logging/commons-logging@1.2
The_Apache_Software_Foundation-Apache_Kylin.cdx,curator-client,2.12.0-kylin-r5,org.apache.curator,pkg:maven/org.apache.curator/curator-client@2.12.0-kylin-r5
The_Apache_Software_Foundation-Apache_Kylin.cdx,curator-framework,2.12.0-kylin-r5,org.apache.curator,pkg:maven/org.apache.curator/curator-framework@2.12.0-kylin-r5
The_Apache_Software_Foundation-Apache_Kylin.cdx,curator-recipes,2.12.0-kylin-r5,org.apache.curator,pkg:maven/org.apache.curator/curator-recipes@2.12.0-kylin-r5
The_Apache_Software_Foundation-Apache_Kylin.cdx,curator-test,2.12.0-kylin-r5,org.apache.curator,pkg:maven/org.apache.curator/curator-test@2.12.0-kylin-r5
The_Apache_Software_Foundation-Apache_Kylin.cdx,curator-x-discovery,2.12.0-kylin-r5,org.apache.curator,pkg:maven/org.apache.curator/curator-x-discovery@2.12.0-kylin-r5
The_Apache_Software_Foundation-Apache_Kylin.cdx,custom_parser,UNKNOWN,,pkg:maven/custom_parser/custom_parser
The_Apache_Software_Foundation-Apache_Kylin.cdx,dbunit,2.5.2,org.dbunit,pkg:maven/org.dbunit/dbunit@2.5.2
The_Apache_Software_Foundation-Apache_Kylin.cdx,delta-core_2.12,2.3.0,io.delta,pkg:maven/io.delta/delta-core_2.12@2.3.0
The_Apache_Software_Foundation-Apache_Kylin.cdx,delta-standalone_2.12,0.6.0,io.delta,pkg:maven/io.delta/delta-standalone_2.12@0.6.0
The_Apache_Software_Foundation-Apache_Kylin.cdx,disruptor,3.4.2,com.lmax,pkg:maven/com.lmax/disruptor@3.4.2
The_Apache_Software_Foundation-Apache_Kylin.cdx,distributed-lock-ext,5.0.4-SNAPSHOT,,pkg:maven/org.apache.kylin/distributed-lock-ext@5.0.4-SNAPSHOT
The_Apache_Software_Foundation-Apache_Kylin.cdx,ehcache,2.10.9.2,net.sf.ehcache,pkg:maven/net.sf.ehcache/ehcache@2.10.9.2
The_Apache_Software_Foundation-Apache_Kylin.cdx,embedded-redis,0.6,com.github.kstyrc,pkg:maven/com.github.kstyrc/embedded-redis@0.6
The_Apache_Software_Foundation-Apache_Kylin.cdx,error_prone_annotations,2.3.4,com.google.errorprone,pkg:maven/com.google.errorprone/error_prone_annotations@2.3.4
The_Apache_Software_Foundation-Apache_Kylin.cdx,fastutil,7.0.13,it.unimi.dsi,pkg:maven/it.unimi.dsi/fastutil@7.0.13
The_Apache_Software_Foundation-Apache_Kylin.cdx,freemarker,2.3.31,org.freemarker,pkg:maven/org.freemarker/freemarker@2.3.31
The_Apache_Software_Foundation-Apache_Kylin.cdx,gluten-iceberg,1.3.0-kylin-250110,org.apache.gluten,pkg:maven/org.apache.gluten/gluten-iceberg@1.3.0-kylin-250110
The_Apache_Software_Foundation-Apache_Kylin.cdx,gluten-substrait,1.3.0-kylin-250110,org.apache.gluten,pkg:maven/org.apache.gluten/gluten-substrait@1.3.0-kylin-250110
The_Apache_Software_Foundation-Apache_Kylin.cdx,gluten-ui,1.3.0-kylin-250110,org.apache.gluten,pkg:maven/org.apache.gluten/gluten-ui@1.3.0-kylin-250110
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/.github/workflows/ci-workflow.yml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/.github/workflows/code-compliance.yml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/.github/workflows/code-coverage.yml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/.github/workflows/docker-tests.yml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/.github/workflows/integration-tests.yml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/.github/workflows/stale.yml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/.github/workflows/system-tests.yml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/c2/c2-client-bundle/c2-client-api/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/c2/c2-client-bundle/c2-client-base/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/c2/c2-client-bundle/c2-client-http/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/c2/c2-client-bundle/c2-client-service/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/c2/c2-client-bundle/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/c2/c2-protocol/c2-protocol-api/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/c2/c2-protocol/c2-protocol-component-api/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/c2/c2-protocol/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/c2/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-assembly/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-bom/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-bootstrap/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-commons/minifi-commons-api/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-commons/minifi-commons-framework/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-commons/minifi-commons-utils/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-commons/minifi-flow-status-report/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-commons/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-docker/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-docs/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-integration-tests/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-framework-bundle/minifi-framework-nar/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-framework-bundle/minifi-framework/minifi-framework-api/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-framework-bundle/minifi-framework/minifi-framework-core/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-framework-bundle/minifi-framework/minifi-nar-unloader/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-framework-bundle/minifi-framework/minifi-properties-loader/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-framework-bundle/minifi-framework/minifi-resources/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-framework-bundle/minifi-framework/minifi-runtime/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-framework-bundle/minifi-framework/minifi-server/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-framework-bundle/minifi-framework/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-framework-bundle/minifi-server-nar/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-framework-bundle/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-provenance-repository-bundle/minifi-provenance-repositories/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-provenance-repository-bundle/minifi-provenance-repository-nar/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-provenance-repository-bundle/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-standard-nar/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/minifi-update-attribute-nar/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-nar-bundles/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-toolkit/minifi-toolkit-assembly/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-toolkit/minifi-toolkit-configuration/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-toolkit/minifi-toolkit-schema/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/minifi-toolkit/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/minifi/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-assembly/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-bom/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-bootstrap/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-code-coverage/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-build/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-calcite-utils/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-connector-common/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-content-viewer-utils/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-custom-ui-utils/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-data-provenance-utils/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-deprecation-log/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-expression-language/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-flow-encryptor/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-flowfile-packager/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-hashicorp-vault-api/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-hashicorp-vault/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-hl7-query-language/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-jetty-configuration/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-json-schema-api/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-json-schema-shared/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-json-utils/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-kubernetes-client/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-metrics/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-parameter/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-per-process-group-logging/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-properties/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-property-encryptor/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-property-utils/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-record-path/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-record/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-schema-utils/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-security-cert-builder/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-security-cert/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-security-crypto-key/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-security-identity/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-security-kerberos-api/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-security-kerberos/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-security-proxied-entity/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-security-ssl/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-security-utils-api/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-single-user-utils/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-site-to-site-client/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-swagger-integration/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-utils/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-utils/src/test/resources/TestClassLoaderUtils/TestSuccess.jar,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-uuid5/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-web-client-api/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-web-client/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-web-servlet-shared/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-write-ahead-log/pom.xml,,,
The_Apache_Software_Foundation-Apache_NiFi.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_NiFi/nifi-commons/nifi-xml-processing/pom.xml,,,
The_Apache_Software_Foundation-Apache_Oozie.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_Oozie/client/pom.xml,,,
The_Apache_Software_Foundation-Apache_Oozie.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_Oozie/core/pom.xml,,,
The_Apache_Software_Foundation-Apache_Oozie.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_Oozie/distro/pom.xml,,,
The_Apache_Software_Foundation-Apache_Oozie.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_Oozie/docs/pom.xml,,,
The_Apache_Software_Foundation-Apache_Oozie.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_Oozie/examples/pom.xml,,,
The_Apache_Software_Foundation-Apache_Oozie.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/The_Apache_Software_Foundation-Apache_Oozie/fluent-job/fluent-job-api/pom.xml,,,
